team,name,pos,rating,salary,guarantee,length,eSalary,eGuarantee,eLength,greed,loyalty,ambition
seattle-seahawks,Efren Herrera,K,85,4411296,264678,1,4411296,264678,1,87,87,90
seattle-seahawks,Ernie Price,DE,63,2449869,146992,1,2449869,146992,1,87,87,90
seattle-seahawks,Herman Weaver,P,76,2630928,157856,1,2630928,157856,1,87,87,90
seattle-seahawks,Jeff Moore,RB,67,2103580,441752,4,2103580,441752,4,87,87,90
seattle-seahawks,Jeff Sevy,OT,68,3122692,187362,1,3122692,187362,1,87,87,90
seattle-seahawks,Jessie Green,WR,59,972289,204181,4,972289,204181,4,87,87,90
seattle-seahawks,Jim Zorn,QB,80,9317614,559057,1,9317614,559057,1,87,88,90
seattle-seahawks,Joe Norman,MLB,69,1717037,360578,4,1717037,360578,4,87,88,90
seattle-seahawks,John Harris,S,72,2437544,195004,3,2437544,195004,3,87,88,90
seattle-seahawks,John Yarno,C,76,4165636,374907,2,4165636,374907,2,87,88,90
seattle-seahawks,Keith Butler,OLB,73,2786207,222897,3,2786207,222897,3,87,88,90
seattle-seahawks,Keith Simpson,S,72,2437544,195004,3,2437544,195004,3,87,88,90
seattle-seahawks,Kerry Justin,CB,65,1831863,146549,3,1831863,146549,3,87,88,91
seattle-seahawks,Larry Polowski,OLB,65,1385788,291015,4,1385788,291015,4,87,88,91
seattle-seahawks,Louis Bullard,OT,62,1750358,140029,3,1750358,140029,3,87,88,91
seattle-seahawks,Manu Tuiasosopo,DT,69,1717037,360578,4,1717037,360578,4,87,88,91
seattle-seahawks,Mark Bell,DE,60,1164860,244621,4,1164860,244621,4,87,88,91
seattle-seahawks,Michael Jackson,OLB,65,1385788,291015,4,1385788,291015,4,87,88,91
seattle-seahawks,Mike O'Brien,CB,51,680947,142999,4,680947,142999,4,88,88,91
seattle-seahawks,Nick Bebout,OT,79,5325725,319544,1,5325725,319544,1,88,88,91
seattle-seahawks,Pete Cronan,MLB,66,2698891,242900,2,2698891,242900,2,88,88,91
seattle-seahawks,Robert Hardy,DT,69,1717037,360578,4,1717037,360578,4,88,88,91
seattle-seahawks,Ron Coder,OG,64,2326775,139606,1,2326775,139606,1,88,88,91
seattle-seahawks,Sam Adkins,QB,62,3889685,350072,2,3889685,350072,2,88,88,91
seattle-seahawks,Sam McCullum,WR,76,4034089,242045,1,4034089,242045,1,88,88,91
seattle-seahawks,Sammy Green,OLB,74,3899683,233981,1,3899683,233981,1,88,89,91
seattle-seahawks,Sherman Smith,RB,85,9161922,549715,1,9161922,549715,1,88,89,91
seattle-seahawks,Steve August,OT,86,7480306,673228,2,7480306,673228,2,88,89,91
seattle-seahawks,Steve Largent,WR,96,10648545,638913,1,10648545,638913,1,88,89,91
seattle-seahawks,Steve Myer,QB,63,4083115,244987,1,4083115,244987,1,88,89,91
seattle-seahawks,Steve Raible,WR,64,2253298,135198,1,2253298,135198,1,88,89,91
seattle-seahawks,Terry Beeson,MLB,84,6465105,581859,2,6465105,581859,2,88,89,91
seattle-seahawks,Tom Lynch,OG,78,4590244,413122,2,4590244,413122,2,88,89,91
seattle-seahawks,Tony Benjamin,RB,59,2594051,233465,2,2594051,233465,2,88,89,91
seattle-seahawks,Tony Green,RB,63,2362374,188990,3,2362374,188990,3,88,89,91
st-louis-cardinals,Al Chandler,TE,66,2482980,148979,1,2482980,148979,1,89,89,91
st-louis-cardinals,Bill Murrell,TE,49,598443,125673,4,598443,125673,4,89,89,91
st-louis-cardinals,Bob Pollard,DE,66,2833835,170030,1,2833835,170030,1,89,90,91
st-louis-cardinals,Bob Rozier,DT,57,959076,201406,4,959076,201406,4,89,90,92
st-louis-cardinals,Bob Young,OG,82,5573715,334423,1,5573715,334423,1,89,90,92
st-louis-cardinals,Brad Oates,OG,65,2442484,146549,1,2442484,146549,1,89,90,92
st-louis-cardinals,Calvin Favron,OLB,57,939894,197378,4,939894,197378,4,89,90,92
st-louis-cardinals,Carl Allen,CB,76,4165636,374907,2,4165636,374907,2,89,90,92
st-louis-cardinals,Charles Davis,DT,72,3611177,216671,1,3611177,216671,1,89,90,92
st-louis-cardinals,Chris Garlich,MLB,51,716786,150525,4,716786,150525,4,89,90,92
st-louis-cardinals,Chuck Brown,C,41,431389,90592,4,431389,90592,4,89,90,92
st-louis-cardinals,Dan Dierdorf,OT,96,12153231,729194,1,12153231,729194,1,89,90,92
st-louis-cardinals,Dave Stief,WR,69,2154101,172328,3,2154101,172328,3,89,90,92
st-louis-cardinals,Eric Williams,OLB,77,4510877,405979,2,4510877,405979,2,89,90,92
st-louis-cardinals,Gary Parris,TE,68,2736073,164164,1,2736073,164164,1,89,90,92
st-louis-cardinals,George Collins,OG,64,1745081,139606,3,1745081,139606,3,89,90,92
st-louis-cardinals,Jim Hart,QB,79,8876208,532572,1,8876208,532572,1,89,90,92
st-louis-cardinals,Jim Ramey,DE,53,829341,174162,4,829341,174162,4,90,90,92
st-louis-cardinals,Jimmy Childs,WR,66,1862235,148979,3,1862235,148979,3,90,90,92
st-louis-cardinals,Joe Bostic,OT,68,1717480,360671,4,1717480,360671,4,90,91,92
st-louis-cardinals,John Barefield,MLB,60,1512806,121024,3,1512806,121024,3,90,91,92
st-louis-cardinals,John Zook,DE,59,2017595,121056,1,2017595,121056,1,90,91,92
st-louis-cardinals,Keith Simons,DT,60,2017074,121024,1,2017074,121024,1,90,91,92
st-louis-cardinals,Keith Wortman,OT,68,3122692,187362,1,3122692,187362,1,90,91,92
st-louis-cardinals,Ken Greene,S,74,2686006,214880,3,2686006,214880,3,90,91,92
st-louis-cardinals,Ken Stone,S,72,3250059,195004,1,3250059,195004,1,90,91,92
st-louis-cardinals,Kurt Allerman,MLB,69,3121886,280970,2,3121886,280970,2,90,91,92
st-louis-cardinals,Lee Nelson,CB,64,2326775,139606,1,2326775,139606,1,90,91,92
st-louis-cardinals,Mark Arneson,OLB,71,3371301,303417,2,3371301,303417,2,90,91,92
st-louis-cardinals,Mel Gray,WR,84,5947897,356874,1,5947897,356874,1,90,91,92
st-louis-cardinals,Mike Dawson,DE,80,5590568,335434,1,5590568,335434,1,90,91,92
st-louis-cardinals,Ottis Anderson,RB,84,4800341,1008072,4,4800341,1008072,4,90,91,92
st-louis-cardinals,Pat Tilley,WR,80,4898403,293904,1,4898403,293904,1,90,91,92
st-louis-cardinals,Perry Smith,CB,64,2326775,139606,1,2326775,139606,1,91,91,92
st-louis-cardinals,Randy Love,RB,57,1294752,271898,4,1294752,271898,4,91,91,93
st-louis-cardinals,Richard Osborne,TE,66,2482980,148979,1,2482980,148979,1,91,91,93
st-louis-cardinals,Rod Phillips,RB,56,2242574,134554,1,2242574,134554,1,91,92,93
st-louis-cardinals,Roger Wehrli,CB,85,6447279,386837,1,6447279,386837,1,91,92,93
st-louis-cardinals,Ron Yankowski,DE,64,2571699,154302,1,2571699,154302,1,91,92,93
st-louis-cardinals,Roy Green,S,67,1402387,294501,4,1402387,294501,4,91,92,93
st-louis-cardinals,Sean Clancy,OLB,65,1889711,151177,3,1889711,151177,3,91,92,93
st-louis-cardinals,Steve Henry,S,63,1154938,242537,4,1154938,242537,4,91,92,93
st-louis-cardinals,Steve Little,P,84,2909297,232744,3,2909297,232744,3,91,92,93
st-louis-cardinals,Steve Neils,MLB,66,2698891,161933,1,2698891,161933,1,91,92,93
st-louis-cardinals,Steve Pisarkiewicz,QB,67,4957932,446214,2,4957932,446214,2,92,92,93
st-louis-cardinals,Terry Stieve,OG,66,2563946,153837,1,2563946,153837,1,92,92,93
st-louis-cardinals,Theotis Brown,RB,68,2208189,463720,4,2208189,463720,4,92,92,93
st-louis-cardinals,Thomas Lott,RB,58,1359139,285419,4,1359139,285419,4,92,92,93
st-louis-cardinals,Tim Kearney,MLB,73,3790757,341168,2,3790757,341168,2,92,92,93
st-louis-cardinals,Tom Banks,C,86,6767896,609111,2,6767896,609111,2,92,92,93
st-louis-cardinals,Tom Brahaney,C,51,1238085,74285,1,1238085,74285,1,92,92,93
st-louis-cardinals,Wayne Morris,RB,85,9161922,549715,1,9161922,549715,1,92,93,93
st-louis-cardinals,Willard Harrell,RB,72,4875089,292505,1,4875089,292505,1,92,93,93
tampa-bay-buccaneers,Aaron Brown,MLB,63,1749907,139993,3,1749907,139993,3,92,93,93
tampa-bay-buccaneers,Bill Kollar,DT,64,2449237,146954,1,2449237,146954,1,92,93,93
tampa-bay-buccaneers,Billy Cesare,CB,64,1745081,139606,3,1745081,139606,3,92,93,93
tampa-bay-buccaneers,Cecil Johnson,OLB,81,5477343,492961,2,5477343,492961,2,92,93,93
tampa-bay-buccaneers,Cedric Brown,S,77,4142642,248559,1,4142642,248559,1,92,93,93
tampa-bay-buccaneers,Charley Hannah,OT,76,4604124,414371,2,4604124,414371,2,93,93,94
tampa-bay-buccaneers,Chuck Fusina,QB,64,2357391,495052,4,2357391,495052,4,93,93,94
tampa-bay-buccaneers,Curtis Jordan,S,77,4142642,248559,1,4142642,248559,1,93,93,94
tampa-bay-buccaneers,Dana Nafziger,OLB,74,3899683,350971,2,3899683,350971,2,93,93,94
tampa-bay-buccaneers,Danny Reece,CB,76,4165636,249938,1,4165636,249938,1,93,93,94
tampa-bay-buccaneers,Darrell Austin,OG,65,2442484,146549,1,2442484,146549,1,93,93,94
tampa-bay-buccaneers,Darryl Carlton,OT,70,3440991,206459,1,3440991,206459,1,93,93,94
tampa-bay-buccaneers,Dave Lewis,OLB,87,7328809,659593,2,7328809,659593,2,93,94,94
tampa-bay-buccaneers,Dave Reavis,OT,76,4604124,276247,1,4604124,276247,1,93,94,94
tampa-bay-buccaneers,David Logan,DT,81,3074019,645544,4,3074019,645544,4,93,94,94
tampa-bay-buccaneers,Dewey Selmon,MLB,84,6465105,387906,1,6465105,387906,1,93,94,94
tampa-bay-buccaneers,Doug Williams,QB,83,8083467,646677,3,8083467,646677,3,93,94,94
tampa-bay-buccaneers,Gene Sanders,OT,66,1558609,327308,4,1558609,327308,4,94,94,94
tampa-bay-buccaneers,George Ragsdale,RB,65,3470898,312381,2,3470898,312381,2,94,94,94
tampa-bay-buccaneers,George Yarno,OG,66,1410170,296136,4,1410170,296136,4,94,94,94
tampa-bay-buccaneers,Gordon Jones,WR,71,1740692,365545,4,1740692,365545,4,94,94,94
tampa-bay-buccaneers,Greg Horton,OG,76,4165636,249938,1,4165636,249938,1,94,94,94
tampa-bay-buccaneers,Greg Roberts,OG,75,2182563,458338,4,2182563,458338,4,94,94,94
tampa-bay-buccaneers,Isaac Hagins,WR,73,3487497,209250,1,3487497,209250,1,94,94,94
tampa-bay-buccaneers,Jeris White,CB,81,5309669,318580,1,5309669,318580,1,94,94,94
tampa-bay-buccaneers,Jerry Eckwood,RB,69,2318000,486780,4,2318000,486780,4,94,94,94
tampa-bay-buccaneers,Jim Obradovich,TE,65,2365353,141921,1,2365353,141921,1,94,95,95
tampa-bay-buccaneers,Jimmie Giles,TE,84,5947897,535311,2,5947897,535311,2,94,95,95
tampa-bay-buccaneers,Johnny Davis,RB,68,3011167,240893,3,3011167,240893,3,94,95,95
tampa-bay-buccaneers,Larry Mucker,WR,71,3164895,284841,2,3164895,284841,2,94,95,95
tampa-bay-buccaneers,Lee Roy Selmon,DE,95,11577492,694650,1,11577492,694650,1,94,95,95
tampa-bay-buccaneers,Mark Cotney,S,82,5280361,316822,1,5280361,316822,1,94,95,95
tampa-bay-buccaneers,Mike Rae,QB,70,5734985,344099,1,5734985,344099,1,94,95,95
tampa-bay-buccaneers,Mike Washington,CB,81,5309669,318580,1,5309669,318580,1,94,95,95
tampa-bay-buccaneers,Morris Owens,WR,80,4898403,293904,1,4898403,293904,1,94,95,95
tampa-bay-buccaneers,Neil O'Donoghue,K,76,2850172,256515,2,2850172,256515,2,95,95,95
tampa-bay-buccaneers,Randy Crowder,DT,67,2833104,169986,1,2833104,169986,1,95,95,95
tampa-bay-buccaneers,Reggie Lewis,DE,64,1414434,297031,4,1414434,297031,4,95,95,95
tampa-bay-buccaneers,Richard Wood,MLB,84,6465105,387906,1,6465105,387906,1,95,96,95
tampa-bay-buccaneers,Rick Berns,RB,65,1908994,400889,4,1908994,400889,4,95,96,95
tampa-bay-buccaneers,Ricky Bell,RB,84,8727892,785510,2,8727892,785510,2,95,96,95
tampa-bay-buccaneers,Rik Bonness,OLB,66,2644913,158695,1,2644913,158695,1,95,96,95
tampa-bay-buccaneers,Steve Wilson,S,60,998452,209675,4,998452,209675,4,95,96,95
tampa-bay-buccaneers,Tom Blanchard,P,85,4071965,244318,1,4071965,244318,1,95,96,95
tampa-bay-buccaneers,Tony Davis,RB,49,1596636,95798,1,1596636,95798,1,95,96,95
tampa-bay-buccaneers,Wally Chambers,DE,77,4833083,289985,1,4833083,289985,1,95,96,96
washington-redskins,Benny Malone,RB,81,7545320,452719,1,7545320,452719,1,95,96,96
washington-redskins,Bob Kuziel,C,71,3268098,196086,1,3268098,196086,1,95,96,96
washington-redskins,Bobby Hammond,RB,72,4875089,292505,1,4875089,292505,1,95,96,96
washington-redskins,Brad Dusek,OLB,74,3899683,233981,1,3899683,233981,1,95,96,96
washington-redskins,Buddy Hardeman,RB,65,1908994,400889,4,1908994,400889,4,95,96,96
washington-redskins,Chris DeFrance,WR,61,1071395,224993,4,1071395,224993,4,96,97,96
washington-redskins,Clarence Harmon,RB,76,5919588,532763,2,5919588,532763,2,96,97,96
washington-redskins,Coy Bacon,DE,77,4833083,289985,1,4833083,289985,1,96,97,96
washington-redskins,Dallas Hickman,DE,59,2017595,121056,1,2017595,121056,1,96,97,96
washington-redskins,Danny Buggs,WR,76,4034089,242045,1,4034089,242045,1,96,97,96
washington-redskins,Dave Butz,DT,88,7850269,471016,1,7850269,471016,1,96,97,96
washington-redskins,Diron Talbert,DT,78,4831836,289910,1,4831836,289910,1,96,97,96
washington-redskins,Don Harris,CB,57,1656585,149093,2,1656585,149093,2,96,97,96
washington-redskins,Don Hover,MLB,61,1588036,127043,3,1588036,127043,3,96,97,97
washington-redskins,Don Warren,TE,81,2828098,593901,4,2828098,593901,4,96,97,97
washington-redskins,Fred Dean,DE,85,7125939,427556,1,7125939,427556,1,96,97,97
washington-redskins,George Starke,OT,88,8242783,494567,1,8242783,494567,1,96,97,97
washington-redskins,Grady Richardson,TE,58,926228,194508,4,926228,194508,4,96,97,97
washington-redskins,Greg Dubinetz,OG,54,787671,165411,4,787671,165411,4,97,97,97
washington-redskins,Ike Forte,RB,69,4214546,252873,1,4214546,252873,1,97,98,97
washington-redskins,Jean Fugett,TE,81,5141996,462780,2,5141996,462780,2,97,98,97
washington-redskins,Jeff Williams,OG,75,3968296,357147,2,3968296,357147,2,97,98,97
washington-redskins,Joe Jones,DE,66,2833835,170030,1,2833835,170030,1,97,98,97
washington-redskins,Joe Lavender,CB,85,6447279,386837,1,6447279,386837,1,97,98,97
washington-redskins,Joe Theismann,QB,89,14421148,865269,1,14421148,865269,1,97,98,97
washington-redskins,John Riggins,RB,86,9617536,865578,2,9617536,865578,2,97,98,97
washington-redskins,Johnnie McDaniel,WR,73,3487497,209250,1,3487497,209250,1,97,98,97
washington-redskins,Karl Lorch,DE,69,3277980,196679,1,3277980,196679,1,97,98,98
washington-redskins,Ken Houston,S,84,5818595,349116,1,5818595,349116,1,97,98,98
washington-redskins,Kim McQuilken,QB,62,3889685,233381,1,3889685,233381,1,97,98,98
washington-redskins,Lemar Parrish,CB,85,6447279,386837,1,6447279,386837,1,98,98,98
washington-redskins,Mark Moseley,K,95,7167019,645032,2,7167019,645032,2,98,98,98
washington-redskins,Mark Murphy,S,74,3581341,322321,2,3581341,322321,2,98,98,98
washington-redskins,Mike Bragg,P,81,3353475,201208,1,3353475,201208,1,98,98,98
washington-redskins,Monte Coleman,OLB,71,1854216,389385,4,1854216,389385,4,98,98,98
washington-redskins,Neal Olkewicz,MLB,71,1892057,397332,4,1892057,397332,4,98,98,98
washington-redskins,Paul Smith,DT,66,2698891,161933,1,2698891,161933,1,98,98,98
washington-redskins,Perry Brooks,DT,70,2457851,196628,3,2457851,196628,3,98,99,98
washington-redskins,Pete Wysocki,OLB,74,3899683,233981,1,3899683,233981,1,98,99,98
washington-redskins,Phil DuBois,TE,56,840550,176516,4,840550,176516,4,98,99,98
washington-redskins,Ray Waddy,CB,53,750356,157575,4,750356,157575,4,99,99,98
washington-redskins,Rich Milot,OLB,71,1854216,389385,4,1854216,389385,4,99,99,98
washington-redskins,Ricky Thompson,WR,74,3660927,219656,1,3660927,219656,1,99,99,98
washington-redskins,Ron Saul,OG,81,5309669,318580,1,5309669,318580,1,99,99,99
washington-redskins,Ted Fritsch,C,64,2326775,209410,2,2326775,209410,2,99,99,99
washington-redskins,Terry Hermeling,OT,82,6160421,369625,1,6160421,369625,1,99,99,99
washington-redskins,Tony Peters,S,70,2949421,176965,1,2949421,176965,1,99,99,99
