forename,surname,player_id,skin,band,ethnicity,features,head_id
Rashid,Shaheed,22666,7,dark,B,N,003
Khalil,Shakir,22074,4,dark,B,M,01
Karson,Sharar,16303,2,light,H,GM,004
Bauer,Sharp,1849,2,light,B,N,01
David,Sharpe,12705,7,dark,H,BMS,013
Raylen,Sharpe,10239,6,dark,M,N,02
Tyrell,Shavers,10684,7,dark,T,G,007
Kendall,Sheffield,20612,7,dark,BMT,M,009
Duke,Shelley,20752,7,dark,B,G,008
Coleman,Shelton,13195,2,light,H,B,004
Drew,Shelton,16216,4,dark,B,G,003
Laviska,Shenault Jr,20942,7,dark,T,N,001
Alex,Gibbs,1399,2,light,H,B,010
Sterling,Shepard,17592,6,dark,BM,MG,008
Nathan,Shepherd,13188,6,dark,H,BD,01
Bryan,Hudson,18188,2,light,H,B,004
JaQuan,Sheppard,1242,7,dark,T,G,007
Will,Sheppard,14774,4,dark,B,G,003
Jamie,Sheriff,1326,7,dark,B,G,0010
William,Sherman,21930,7,dark,B,N,011
Jamien,Sherwood,21924,7,dark,BTM,MB,023
Will,Shipley,14630,2,light,H,BD,03
Justin,Shorter,22800,7,dark,B,N,016
Tyler,Shough,14788,2,light,B,N,0010
Spencer,Shrader,1416,2,light,B,N,0010
Trent,Sieg,13645,2,light,M,B,01
Zach,Sieler,13481,2,light,B,N,006
Trevor,Siemian,2691,2,light,M,S,001
Marques,Sigle,15350,4,dark,B,M,01
David,Sills V,20350,2,light,M,S,011
Josh,Sills,22643,2,light,H,B,004
CamRon,Silmon-Craig,4617,5,dark,B,BD,03
NestaJade,Silvera,23143,7,dark,H,G,008
Elijah,Simmons,15218,7,dark,B,N,07
Isaiah,Simmons,21000,7,dark,BHM,MG,001
Jeffery,Simmons,20549,6,dark,BHM,B,01
Josh,Simmons,15124,5,dark,M,M,005
Cody,Simon,15249,4,dark,B,G,004
Torricelli,Simpkins III,15151,7,dark,T,N,001
Jaylin,Simpson,14965,7,dark,B,N,07
Trenton,Simpson,22704,6,dark,B,N,009
Ty,Simpson,16188,1,light,B,N,011
Ben,Sims,22834,2,light,B,N,0010
Devin,Singletary,20491,7,dark,B,N,06
Alex,Singleton,20881,2,light,M,N,04
Nicholas,Singleton,16212,6,dark,H,MS,01
Ben,Sinnott,14682,2,light,M,B,01
Cam,Skattebo,14807,2,light,B,B,005
JL,Skinner,23034,7,dark,T,G,007
Quentin,Skinner,4660,4,dark,B,BM,01
Peter,Skoronski,22698,2,light,H,B,005
Ben,Skowronek,21611,1,light,M,N,02
Justin,Skule,20732,2,light,H,B,010
Jacob,Slade,22967,2,light,H,B,005
Jackson,Slater,10640,2,light,H,B,004
Rashawn,Slater,21541,6,dark,B,N,0010
JrTJ,Slaton,21889,7,dark,B,N,003
Jake,Slaughter,16287,2,light,H,G,01
Darius,Slayton,20655,6,dark,B,N,02
Kedon,Slovis,14618,1,light,B,N,011
Joey,Slye,20835,2,light,M,B,01
Trey,Smack,16290,2,light,BMH,S,002
Stone,Smartt,22557,7,dark,B,N,013
Gary,Smith III,1815,7,dark,T,G,004
Jayden,Loving,18169,7,dark,H,G,02
Aaron,Smith,4618,7,dark,B,G,007
Ainias,Smith,14664,7,dark,BMH,S,008
Anthony,Smith,16350,4,dark,B,G,003
Arian,Smith,15087,6,dark,B,G,03
Braden,Smith,13124,1,light,H,BD,01
Brandon,Smith,21753,7,dark,B,N,07
Brandon,Smith,22411,4,dark,B,G,003
Brashard,Smith,15034,7,dark,M,N,005
Barry,Lang,22708,7,dark,BTM,MB,023
Chris,Smith,1535,7,dark,H,BD,03
DeVonta,Smith,21761,6,dark,T,N,009
Genesis,Smith,16229,3,abstain,B,B,009
Geno,Smith,112,6,dark,T,G,005
Harrison,Smith,11440,2,light,B,S,005
Jaylin,Smith,15323,4,dark,B,BM,01
Jonnu,Smith,12700,7,dark,B,G,005
Keidron,Smith,23299,7,dark,B,N,0010
Kion,Smith,23349,7,dark,H,G,02
Lecitus,Smith,22117,7,dark,M,N,024
Maason,Smith,14859,7,dark,B,N,007
Mazi,Smith,22931,7,dark,H,G,008
Preston,Smith,2534,6,dark,T,MG,006
Roquan,Smith,13082,7,dark,B,N,08
Terell,Smith,23152,7,dark,B,N,003
Tim,Smith,15220,6,dark,BHM,B,01
Tremon,Smith,13467,7,dark,B,N,003
Trey,Smith,21648,7,dark,BMH,GS,005
Tykee,Smith,14949,6,dark,H,MS,01
Tyler,Smith,22445,7,dark,T,G,004
Tyreke,Smith,22158,7,dark,T,G,007
Xavier,Smith,23311,7,dark,B,N,019
Ihmir,Smith-Marsette,21605,7,dark,M,MB,009
Jaxon,Smith-Njigba,22694,5,dark,B,N,01
JuJu,Smith-Schuster,12571,7,dark,BHM,MG,001
Chau,Smith-Wade,14966,7,dark,T,G,007
James,Smith-Williams,21235,7,dark,BMH,GS,005
Dawuane,Smoot,12596,5,dark,M,BD,02
Charlie,Smyth,4772,1,light,B,N,03
Durham,Smythe,13291,1,light,B,B,005
LJarius,Sneed,21351,7,dark,BMH,GS,011
Charles,Snowden,21477,6,dark,T,N,009
Matt,Sokol,22620,2,light,H,B,010
Javon,Solomon,14896,7,dark,M,MG,025
Barryn,Sorrell,15179,6,dark,BMH,N,003
Colby,Sorsdal,23264,2,light,M,N,04
Sidy,Sow,23144,6,dark,H,N,20
Brevyn,Spann-Ford,14691,4,dark,H,BD,01
Tyjae,Spears,22749,7,dark,B,G,0010
Robert,Spears-Jennings,16375,7,dark,B,B,001
Baylon,Spector,22412,1,light,M,N,02
Ameer,Speed,23272,7,dark,T,G,007
EJ,Speed,20730,6,dark,B,N,01
Omar,Speights,14917,6,dark,BHM,B,01
Robert,Spillane,13875,2,light,B,S,001
Isaiah,Spiller,22337,6,dark,B,N,03
Jacob,Spomer,10240,3,abstain,H,S,001
AmonRa,St. Brown,21606,5,dark,T,G,01
Equanimeous,St. Brown,13266,5,dark,BHTM,GS,001
Nazir,Stackhouse,15219,7,dark,M,MG,025
Matthew,Stafford,20051,2,light,BMH,G,009
Isaiah,Stalbird,4733,5,dark,B,N,01
Ronnie,Stanley,17545,7,dark,H,G,02
Malaki,Starks,15357,7,dark,B,G,007
Carson,Steele,15014,1,light,M,N,02
Terence,Steele,21104,5,dark,H,MG,006
Tyler,Steen,22882,7,dark,H,BD,03
Beau,Stephens,16308,2,light,B,N,006
Brandon,Stephens,21790,7,dark,B,G,004
Jackson,Meeks,18192,7,dark,B,N,012
Caden,Sterns,21473,4,dark,B,G,003
Rhamondre,Stevenson,21632,7,dark,M,N,024
Tyrique,Stevenson,23038,7,dark,B,N,013
Reddy,Steward,4716,5,dark,H,BD,02
Grover,Stewart,12835,6,dark,H,MS,01
Josaiah,Stewart,15176,7,dark,M,BD,02
Shemar,Stewart,15201,7,dark,B,N,07
Easton,Stick,20335,2,light,M,S,011
Jarrett,Stidham,20381,2,light,H,B,010
Qwantez,Stiggers,1096,6,dark,BHM,BM,004
Tarheeb,Still,1087,7,dark,B,N,016
Ben,Stille,22307,1,light,H,BD,01
Dante,Stills,22960,7,dark,T,G,007
Derek,Stingley Jr,22269,5,dark,B,S,008
Aaron,Stinnie,13804,3,abstain,H,B,008
Benjamin,St-Juste,21704,4,dark,B,G,003
Eric,Stokes,21705,7,dark,BTM,MB,023
Chris,Stoll,23286,2,light,B,N,006
Jack,Stoll,21776,2,light,M,B,01
Ron,Stone Jr,1243,5,dark,B,N,01
Geno,Stone,21018,5,dark,BTM,N,004
Ryan,Stonehouse,21862,2,light,M,N,04
Jordan,Stout,22253,2,light,M,N,04
Upton,Stout,15327,5,dark,H,BD,02
Cade,Stover,14680,1,light,B,B,005
Eli,Stowers,16355,3,abstain,B,B,009
Mike,Strachan,21756,7,dark,BMH,MG,008
Brenton,Strange,22842,5,dark,M,BD,02
Cole,Strange,22137,2,light,H,B,004
Kentavius,Street,13441,7,dark,H,G,02
DeZhaun,Stribling,16376,6,dark,N,MG,009
Loren,Strickland,1335,4,dark,B,N,01
Danny,Striggow,4673,2,light,BMH,S,004
Justin,Strnad,21273,5,dark,B,BD,02
Ricky,Stromberg,22857,2,light,M,S,011
Pierre,Strong Jr,22061,7,dark,M,BD,02
Dorian,Strong,15295,5,dark,B,BD,03
CJ,Stroud,22688,6,dark,B,G,04
Grant,Stuard,21682,3,abstain,B,S,010
Andrew,Stueber,22109,2,light,H,G,01
Treydan,Stukes,1865,3,abstain,B,B,009
Danny,Stutsman,15248,2,light,B,B,006
Lorenzo,Styles Jr.,16187,5,dark,B,G,01
Sonny,Styles,16185,6,dark,B,N,02
Kingsley,Suamataia,14705,4,dark,B,MS,02
Ty,Summers,20698,2,light,M,N,22
Rex,Sunahara,21311,3,abstain,B,N,02
Jalen,Sundell,1372,1,light,H,BD,01
Chazz,Surratt,21478,3,abstain,BMT,S,003
Patrick,Surtain II,21764,6,dark,T,N,009
Courtland,Sutton,13087,6,dark,BMH,G,010
Evan,Svoboda,10241,1,light,B,N,011
Josh,Sweat,13259,7,dark,M,BD,02
Montez,Sweat,20411,5,dark,BTM,N,004
TVondre,Sweat,14760,7,dark,M,N,024
DAndre,Swift,20920,7,dark,T,G,007
Bradyn,Swinson,15173,7,dark,B,N,016
Messiah,Swinson,1382,5,dark,T,GM,003
Jacob,Sykes,23332,7,dark,H,G,004
Andre,Szmyt,5002,2,light,BMH,S,004
Michael,Taaffe,16225,1,light,B,N,011
Tua,Tagovailoa,20916,4,dark,BM,B,001
Taki,Taimani,1350,5,dark,BHTM,GS,001
Sione,Takitaki,20487,4,dark,M,N,001
TJ,Tampa,14936,7,dark,B,N,07
Teair,Tart,21435,7,dark,H,BD,03
Carnell,Tate,16186,6,dark,B,G,04
Jahlani,Tavai,20592,3,abstain,B,S,010
Jason,Taylor II,23145,5,dark,H,BD,02
Leonard,Taylor III,14869,5,dark,H,BD,02
Alontae,Taylor,22209,5,dark,T,G,01
Blayne,Taylor,4661,7,dark,B,G,005
Branson,Taylor,15140,3,abstain,H,B,01
Darrell,Taylor,21134,7,dark,B,N,003
JJ,Taylor,20925,7,dark,B,G,005
JaSir,Taylor,22283,7,dark,M,N,024
Jawaan,Taylor,20534,7,dark,H,G,009
Jonathan,Taylor,20928,6,dark,B,G,005
Logan,Taylor,16252,2,light,B,N,0010
Mason,Taylor,15118,3,abstain,H,S,001
Reese,Taylor,4768,5,dark,B,BD,03
Tory,Taylor,15008,2,light,T,N,02
Trey,Taylor,15002,6,dark,T,G,005
Tyrod,Taylor,10583,7,dark,M,G,004
Cam,Taylor-Britt,22220,6,dark,B,N,0010
Dadrion,Taylor-Demerson,15000,5,dark,T,G,01
Wyatt,Teller,13208,2,light,H,GM,004
Luke,Tenuta,22467,2,light,M,N,04
Avieon,Terrell,16270,4,dark,B,G,003
Isaac,TeSlaa,15067,1,light,M,N,02
Kayvon,Thibodeaux,22139,6,dark,N,MG,009
Dillon,Thieneman,10193,1,light,B,N,011
Brian,Thomas Jr,14648,5,dark,B,BD,03
Bryan,Thomas Jr.,16402,6,dark,H,G,012
Starling,Thomas V,23078,7,dark,T,G,007
Ambry,Thomas,21460,6,dark,B,N,009
Andrew,Thomas,20964,7,dark,H,G,004
Azareyeh,Thomas,15329,4,dark,B,G,003
Cameron,Thomas,22312,2,light,H,GM,004
Daniel,Thomas,21353,7,dark,BMH,GS,005
Drake,Thomas,23011,2,light,M,N,04
Ian,Thomas,13212,7,dark,M,N,024
Isaiah,Thomas,22149,7,dark,M,BD,01
Jacob,Thomas,10242,4,dark,B,G,003
Jakobe,Thomas,1850,4,dark,B,N,005
Juanyeh,Thomas,22400,5,dark,B,G,01
Nathan,Thomas,14734,7,dark,H,BD,03
RMason,Thomas,16374,6,dark,H,G,012
Solomon,Thomas,12526,5,dark,M,BD,02
Tavierre,Thomas,13498,7,dark,M,N,024
Trevian,Thomas,4747,7,dark,M,N,005
Xavier,Thomas,14890,5,dark,H,N,01
Zachary,Thomas,22433,2,light,H,B,004
Zavion,Thomas,16343,6,dark,H,G,012
Deven,Thompkins,22677,7,dark,B,N,07
Anterio,Thompson,10197,7,dark,T,G,007
BJ,Thompson,22956,6,dark,BTM,BM,001
Brenen,Thompson,10176,4,dark,BM,B,001
Jalen,Thompson,20813,7,dark,M,MB,009
Josh,Thompson,10243,2,light,H,B,004
Shaq,Thompson,2562,5,dark,B,BD,03
Skylar,Thompson,22385,1,light,B,B,005
Dorian,Thompson-Robinson,22727,6,dark,M,G,01
Juan,Thornhill,20456,6,dark,BTM,BM,001
Donte,Thornton Jr,15065,6,dark,H,G,01
Corey,Thornton,4677,7,dark,M,N,005
Tyquan,Thornton,22371,7,dark,B,N,09
Jamari,Thrash,14662,7,dark,M,N,006
Calvin,Throckmorton,21192,2,light,H,GM,004
Joe,Thuney,17777,2,light,H,B,004
Nick,Thurman,21425,7,dark,T,G,004
Caleb,Tiernan,16363,1,light,H,BD,01
Jerry,Tillery,20554,5,dark,M,BD,02
Cedric,Tillman,22771,7,dark,B,N,016
Dondrea,Tillman,1397,7,dark,BMH,GS,005
Channing,Tindall,22204,7,dark,B,G,005
Dartanyan,Tinsley,4693,7,dark,B,N,013
Mitchell,Tinsley,22787,6,dark,BTM,BM,001
Joe,Tippmann,22876,2,light,H,B,004
Mason,Tipton,1356,3,abstain,B,B,009
Tommy,Togiai,21913,3,abstain,H,S,001
Jay,Toia,15228,3,abstain,B,B,009
Jalen,Tolbert,22088,5,dark,B,N,01
Dalvin,Tomlinson,12595,7,dark,H,G,004
Shaka,Toney,21693,6,dark,BTM,BM,001
Khyiris,Tonga,21891,3,abstain,B,B,009
Jake,Tonges,22619,2,light,BMH,S,004
Robert,Tonyan,13848,2,light,M,N,04
Ethan,Burke,18200,2,light,B,N,006
Henry,To'oTo'o,22998,3,abstain,BMT,S,003
OCyrus,Torrence,22852,5,dark,H,BD,02
Brett,Toth,13448,2,light,H,GM,004
Samori,Toure,22372,4,dark,B,BM,01
Tommy,Townsend,21175,2,light,M,N,04
Tyrone,Tracy Jr,15010,7,dark,BMH,MG,008
Dante,Trader Jr,15344,4,dark,M,BD,02
Austin,Trammell,23308,2,light,B,N,006
Drue,Tranquill,20444,2,light,B,B,004
Seydou,Traore,16344,4,dark,B,G,003
Ozzy,Trapilo,15125,2,light,H,N,007
Kyle,Trask,21558,2,light,B,BD,03
Adam,Trautman,21092,2,light,H,B,005
Jalen,Travis,15152,4,dark,B,N,005
Laquon,Treadwell,17555,7,dark,B,N,08
Brycen,Tremayne,4724,3,abstain,H,S,001
Tommy,Tremble,21777,4,dark,B,G,003
Bralen,Trice,14754,4,dark,B,G,003
Michael,Trigg,1880,7,dark,BMH,MG,001
Zach,Triner,20801,1,light,B,N,01
Keagen,Trost,1855,3,abstain,B,B,009
Jeremiah,Trotter Jr,14903,5,dark,B,BD,02
Josiah,Trotter,1839,7,dark,BHM,MG,007
Mitchell,Trubisky,12552,1,light,B,N,01
Maddux,Trujillo,4610,2,light,B,N,0017
Xavier,Truss,15148,5,dark,M,BD,02
Dalton,Tucker,1338,2,light,M,B,02
Nadame,Tucker,1856,7,dark,M,N,005
Sean,Tucker,22735,7,dark,B,N,013
Tre,Tucker,22806,7,dark,B,G,0010
Jay,Tufele,21527,4,dark,H,N,001
JT,Tuimoloau,15175,3,abstain,B,B,009
Marlon,Tuipulotu,21528,3,abstain,H,BD,01
Tuli,Tuipulotu,22922,4,dark,B,G,003
Clayton,Tune,22722,2,light,BMH,S,004
Laremy,Tunsil,17541,7,dark,M,BD,02
Josh,Tupou,13037,5,dark,H,BD,01
Brett,Thorson,18206,2,light,H,BD,03
Cole,Turner,22095,3,abstain,M,N,01
DJ,Turner,21757,7,dark,B,N,013
Dallas,Turner,14894,7,dark,T,G,007
Ezekiel,Turner,13711,5,dark,B,S,002
Jordan,Turner,4784,7,dark,M,MG,025
Kobie,Turner,22933,6,dark,BHM,B,01
Malik,Turner,13911,7,dark,BMH,MB,019
Payton,Turner,21688,5,dark,T,G,01
Shemar,Turner,15205,6,dark,BMH,N,003
Delarrin,Turner-Yell,22452,6,dark,B,N,0010
KaVontae,Turpin,22599,7,dark,T,G,007
Bhayshul,Tuten,14812,6,dark,BHM,BM,004
Shy,Tuttle,20853,7,dark,H,G,004
Jordyn,Tyson,16231,3,abstain,B,B,009
Josh,Uche,20990,7,dark,BMH,S,008
Olisaemeka,Udoh,20479,7,dark,H,N,01
David,Ugwoegbu,14897,7,dark,T,G,007
Isaac,Ukwu,28428,7,dark,H,BD,03
Edefuan,Ulofoshio,14911,7,dark,M,BD,02
Princely,Umanmielen,15177,7,dark,T,G,007
Rocco,Underwood,10207,2,light,B,N,0017
Brent,Urban,2109,2,light,M,S,011
Eyioma,Uwazurike,22303,7,dark,M,MG,025
Sione,Vaki,14999,4,dark,T,N,006
Nate,Valcarcel,4613,4,dark,B,N,004
Marquez,Valdes-Scantling,13366,7,dark,B,N,06
Carrington,Valentine,23077,7,dark,B,N,003
Ryan,Van Demark,22446,1,light,H,BD,01
Jordan,van den Berg,10199,2,light,H,N,006
Andrew,Van Ginkel,20699,1,light,M,N,02
Cole,Van Lanen,21932,2,light,H,BD,03
Lukas,Van Ness,22926,2,light,H,N,007
Kyle,Van Noy,12387,4,dark,H,BD,01
Sedrick,Van Pran-Granger,14710,6,dark,H,G,012
Greg,Van Roten,11842,2,light,H,GM,004
Greedy,Vance Jr,4760,7,dark,M,N,024
Geno,VanDeMark,10244,2,light,H,B,004
Ben,VanSumeren,23007,2,light,B,N,0017
Deuce,Vaughn,22748,4,dark,B,G,003
Zemaiah,Vaughn,4683,7,dark,M,N,005
Mose,Vavao,4703,4,dark,H,BD,01
Vita,Vea,13091,4,dark,H,BD,01
Zelmar,Vedder,10245,7,dark,B,G,005
Devaughn,Vele,1160,5,dark,B,G,01
Alijah,Vera-Tucker,21552,4,dark,B,G,003
Jared,Verse,14752,7,dark,H,G,001
Kimani,Vidal,14637,7,dark,M,N,006
Smith,Vilbert,4730,7,dark,B,N,07
Kindle,Vildor,21166,7,dark,T,G,007
Dan,Villari,16407,3,abstain,H,S,001
Carson,Vinson,10652,5,dark,B,S,003
Jalen,Virgil,22631,5,dark,M,BD,02
Reggie,Virgil,16340,5,dark,B,BD,03
Raymond,Vohasek,23276,2,light,H,BD,03
Travis,Vokolek,22845,2,light,B,B,006
Cordell,Volson,22110,1,light,H,BD,02
Andrew,Vorhees,22854,2,light,H,GM,004
Jaylen,Waddle,21760,7,dark,B,G,008
Avery,Smith,18203,6,dark,T,N,009
Bobby,Wagner,11567,7,dark,B,G,008
William,Wagner,4704,1,light,B,G,01
Corliss,Waitman,22019,7,dark,M,N,001
Matt,Waletzko,22113,2,light,M,B,01
Johnny,Walker Jr,4628,7,dark,T,N,001
David,Walker,10635,6,dark,BHM,B,01
DeMarcus,Walker,12572,6,dark,H,MS,01
Deone,Walker,15242,7,dark,H,BD,03
Devontez,Walker,14653,7,dark,B,G,005
Jahdae,Walker,4726,7,dark,B,N,07
Jailin,Walker,4625,7,dark,BMH,MG,001
Jalon,Walker,15265,7,dark,M,BD,02
IIIKenneth,Walker,22338,7,dark,B,N,007
Mykal,Walker,21253,7,dark,B,N,08
Quay,Walker,22187,7,dark,M,N,006
Rasheed,Walker,22448,6,dark,H,BD,01
Travon,Walker,22305,7,dark,BHM,MG,007
Tanner,Wall,10246,2,light,H,N,007
Caedan,Wallace,1070,5,dark,M,BD,02
Josh,Wallace,1223,7,dark,BMH,MG,008
KVon,Wallace,21167,7,dark,BHM,MG,001
Levi,Wallace,13166,7,dark,M,N,001
Trevin,Wallace,15031,7,dark,B,G,008
Tylan,Wallace,21619,5,dark,B,N,01
Darren,Waller,2457,6,dark,B,N,005
Justin,Walley,15320,6,dark,B,G,03
Garret,Wallow,21683,2,light,M,S,011
Silas,Walters,10247,2,light,BMH,S,004
Alex,Ward,23111,2,light,M,B,01
Cam,Ward,14778,7,dark,B,G,005
Denzel,Ward,13101,7,dark,BHM,MG,001
Jay,Ward,23047,7,dark,T,G,007
Jimmie,Ward,12389,7,dark,BHM,MG,001
Fred,Warner,13203,5,dark,B,BD,03
Carter,Warren,22866,7,dark,H,G,008
Jaylen,Warren,22471,5,dark,M,BD,02
Tyler,Warren,15102,1,light,M,N,02
Carlos,Washington Jr,1569,6,dark,B,MS,01
Mike,Washington Jr.,1868,6,dark,H,N,001
ArDarius,Washington,21493,7,dark,B,N,017
JrBroderick,Washington,21339,7,dark,H,G,004
Casey,Washington,1098,4,dark,T,N,007
Darnell,Washington,22824,7,dark,H,G,009
Malik,Washington,14665,7,dark,B,N,017
JMichael,Sturdivant,18194,7,dark,M,B,01
Parker,Washington,22766,4,dark,B,G,004
Tahj,Washington,15017,7,dark,B,G,007
Trey,Washington,4695,6,dark,H,MS,01
Jordan,Watkins,15083,3,abstain,B,B,009
Quez,Watkins,20945,7,dark,BMH,MG,008
Blake,Watson,15015,7,dark,B,G,008
Christian,Watson,22373,4,dark,B,G,003
Deshaun,Watson,12561,6,dark,M,MB,011
Desmond,Watson,4672,7,dark,T,N,009
Jaylen,Watson,22242,7,dark,B,B,009
Justin,Watson,13322,2,light,B,S,001
Nathaniel,Watson,14921,5,dark,M,M,005
TJ,Watt,12562,2,light,M,N,22
Luke,Wattenberg,22435,2,light,M,N,04
Armon,Watts,20564,7,dark,T,G,007
Eric,Watts,14882,7,dark,B,B,001
Markees,Watts,23356,6,dark,N,MG,009
Xavier,Watts,15331,4,dark,M,M,005
Marlowe,Wax,4732,7,dark,BHM,MG,007
Tress,Way,2335,2,light,B,S,001
Jalen,Wayne,22812,6,dark,B,G,04
Jared,Wayne,22785,5,dark,H,BD,02
Rashad,Weaver,21694,4,dark,B,N,005
Xavier,Weaver,183,5,dark,B,BD,03
Clay,Webb,15144,2,light,H,B,004
Sam,Webb,22271,6,dark,M,G,01
Terry,Webb,10248,7,dark,H,BD,03
Trey,Wedig,4638,2,light,H,G,01
Jon,Weeks,10577,2,light,M,N,007
West,Weeks,16204,2,light,BMH,S,004
Kristian,Welch,21434,2,light,B,B,004
Carson,Wentz,17543,1,light,H,BD,02
Pete,Werner,21910,1,light,B,N,01
Trevon,Wesco,20394,4,dark,M,BD,02
Barry,Wesley,4770,5,dark,M,BD,02
Addison,West,4642,2,light,H,B,004
CJ,West,15221,7,dark,M,MG,025
Tyre,West,10200,7,dark,B,N,07
Nick,Westbrook-Ikhine,21067,4,dark,B,G,003
Lajohntay,Wester,15100,7,dark,BMT,M,009
JaMarkis,Weston,4756,7,dark,T,N,001
Jack,Westover,4728,2,light,T,N,02
Kaden,Wetjen,10177,2,light,B,N,0010
Tershawn,Wharton,21238,7,dark,BMT,M,009
Tyrus,Wheat,23151,7,dark,H,G,009
Zakee,Wheatley,16220,5,dark,BHM,M,002
Daniel,Whelan,23301,2,light,B,N,0017
Ricky,White III,15086,7,dark,B,N,07
Cody,White,20933,4,dark,M,BD,02
Devin,White,20581,7,dark,M,N,001
Keion,White,22937,7,dark,B,N,08
Kyzir,White,13194,6,dark,BHM,BM,004
Mike,White,13250,2,light,M,S,001
Rachaad,White,22056,7,dark,T,G,007
TreDavious,White,12548,7,dark,BMH,MG,020
Zamir,White,22340,7,dark,B,N,0010
Blake,Whiteheart,22838,2,light,B,B,005
Nick,Whiteside,4753,7,dark,M,B,01
Benton,Whitley,22659,7,dark,BMH,MG,008
Jordan,Whittington,14674,5,dark,B,BD,03
Josh,Whyle,22835,1,light,B,N,01
Dontayvion,Wicks,22772,7,dark,M,N,005
Nate,Wiggins,14924,7,dark,B,N,009
Hayden,Large,18168,2,light,BMH,S,010
Jared,Wiley,14689,2,light,B,B,005
Tay,Martin,18191,7,dark,B,N,003
Christian,Wilkins,20550,6,dark,H,BD,01
Elijah,Wilkinson,13028,7,dark,H,G,006
Antonio,Williams,1885,4,dark,B,N,004
Avery,Williams,21709,5,dark,B,N,01
CJ,Williams,10196,4,dark,B,N,004
Caleb,Williams,14500,5,dark,H,BD,01
Cameron,Williams,15166,7,dark,H,G,004
Chris,Williams,21993,6,dark,BHM,B,01
Damarion,Williams,22289,5,dark,T,G,01
Dee,Williams,1371,7,dark,M,N,005
Dorian,Williams,23015,7,dark,M,N,024
Elijah,Williams,4720,7,dark,H,BD,03
Evan,Williams,1080,3,abstain,B,B,009
Garrett,Williams,23028,7,dark,B,N,016
Isaiah,Williams,14669,7,dark,BMH,GS,005
Jameson,Williams,22375,7,dark,T,G,007
Javonte,Williams,21581,7,dark,BMH,GS,005
Jayden,Williams,16379,7,dark,T,G,004
John,Williams,15131,5,dark,BHTM,GS,001
Jonah,Williams,20530,1,light,H,BD,01
Jonah,Williams,21996,2,light,H,B,005
Josh,Williams,15016,5,dark,B,N,01
Joshua,Williams,22217,7,dark,H,N,01
KeShawn,Williams,4754,5,dark,B,BD,02
Kyle,Williams,15061,5,dark,H,BD,02
Kyren,Williams,22051,5,dark,M,BD,02
Leonard,Williams,2527,4,dark,M,N,001
Marcus,Williams,12573,7,dark,B,N,08
Milton,Williams,21920,7,dark,H,BD,03
Mykel,Williams,15199,6,dark,B,MS,01
Nohl,Williams,15293,5,dark,B,BD,03
Quincy,Williams,20728,7,dark,T,G,007
Quinnen,Williams,20547,6,dark,H,B,002
Sam,Williams,22150,6,dark,BMH,N,003
Savion,Williams,15063,6,dark,H,G,01
Trayveon,Williams,20510,6,dark,B,G,005
Trent,Williams,9800,6,dark,H,N,001
Tyleik,Williams,15204,5,dark,B,BD,03
Wesley,Williams,16279,6,dark,H,N,001
Kendall,Williamson,23283,7,dark,BMT,MG,002
Brayden,Willis,22848,5,dark,T,GM,003
Carver,Willis,16316,2,light,H,B,004
Malik,Willis,22048,7,dark,B,N,013
Jedrick,Wills Jr,20968,4,dark,B,MS,02
Jabari,Small,18190,7,dark,B,G,008
Mack,Wilson Sr,20582,7,dark,BMH,GS,005
Donovan,Wilson,20713,7,dark,T,G,007
Emanuel,Wilson,23335,5,dark,B,BD,02
Eric,Wilson,12885,5,dark,B,N,01
Garrett,Wilson,22376,6,dark,M,G,01
Jared,Wilson,15170,5,dark,B,BD,03
Johnny,Wilson,14658,4,dark,B,N,004
Tommy,Dillard,21148,2,light,M,N,22
Marco,Wilson,21483,5,dark,H,BD,02
Michael,Wilson,22810,5,dark,T,G,01
Payton,Wilson,14904,2,light,M,B,01
Roman,Wilson,14661,4,dark,B,N,005
Tyree,Wilson,22973,7,dark,B,G,008
Zach,Wilson,21559,2,light,M,N,22
James,Winchester,2725,1,light,B,B,005
Jacoby,Windmon,14899,6,dark,H,MS,01
Antoine,Winfield Jr,21017,5,dark,M,B,001
Juwann,Winfree,20736,6,dark,BTM,BM,001
Perrion,Winfrey,22165,7,dark,BMH,GS,011
Andrew,Wingard,20631,1,light,M,N,02
Mekhi,Wingo,14846,6,dark,BHM,B,01
Kevin,Winston Jr,15361,5,dark,H,BD,02
Jameis,Winston,19982,6,dark,B,N,004
Dee,Winters,23001,5,dark,B,N,01
Tristan,Wirfs,20971,4,dark,B,G,003
Rashad,Wisdom,1276,6,dark,B,G,03
Deatrich,Wise Jr,12607,6,dark,BHM,BM,004
Mitch,Wishnowsky,20481,2,light,B,N,0010
Cole,Wisniewski,10184,2,light,H,B,010
Ahkello,Witherspoon,12828,6,dark,BMH,G,010
Devon,Witherspoon,23023,7,dark,B,N,013
Charlie,Woerner,21327,2,light,M,S,011
Hunter,Wohler,15351,1,light,B,N,011
Trey,Wolff,23316,2,light,BMH,S,004
DJ,Wonnum,21141,7,dark,BMH,MG,008
Julius,Wood,1247,7,dark,BMT,MG,002
Zach,Wood,12979,2,light,B,N,006
Jackson,Woodard,15251,1,light,B,G,01
Wade,Woodaz,16271,2,light,B,N,0017
Colby,Wooden,22929,7,dark,B,G,008
Michael,Woods II,22479,7,dark,B,N,07
Charles,Woods,1343,7,dark,T,G,007
