file,iden,role,teamID,name_before,name_after,provenance,how
1979,0BEAA838-66C4-CC2C-E7AD-D956EB1F44FE,Head Scout,JAX,Dana Dunn,Eric Birchfield,invented,exact (wip/staff_1979.csv)
1979,F04A4FD0-9153-1C8C-B8FD-DB9FE8F4A602,Head Scout,IND,Revie Rudnay,Ronald Draycott,invented,exact (wip/staff_1979.csv)
1979,851B66E1-5FB9-90D3-E93F-2C90C462F3B0,Off Scout,ATL,Raymond Burton,Bob Cook,invented,exact (wip/staff_1979.csv)
1979,F2FE3439-9124-17AC-A1D1-8DC15837E654,Off Scout,BAL,A.J. Kovach,Jermaine Falkner,invented,exact (wip/staff_1979.csv)
1979,BDAF71DD-D199-6197-4021-1471FA40BC88,Off Scout,BUF,Wentford Cabral,Rashad Trumbull,invented,exact (wip/staff_1979.csv)
1979,3F2192E8-94F4-6989-2A0E-C9498A5FDD9E,Off Scout,CHI,Manu Sevy,Amir Bailey,invented,exact (wip/staff_1979.csv)
1979,D4C34E1C-4928-870B-D67B-1810C74166C7,Off Scout,CIN,Carlos Todd,Fred Trowbridge,invented,exact (wip/staff_1979.csv)
1979,99844244-B462-4780-D116-4E908EC7ED43,Off Scout,CLE,Noah Shipp,Warren Wexler,invented,exact (wip/staff_1979.csv)
1979,A1F95C88-B6C4-8A79-6B72-2C45295EC994,Off Scout,DAL,Preston Stabler,Joshua Marchbanks,invented,exact (wip/staff_1979.csv)
1979,2C6520F4-96D0-2BCD-2C83-E21418CD2FD5,Off Scout,DEN,Greg Page,Max Ruffin,invented,exact (wip/staff_1979.csv)
1979,4DD5D882-0790-34ED-5534-92685EC18C21,Off Scout,DET,Sidney Herrera,Glenn Murphy,invented,exact (wip/staff_1979.csv)
1979,1B0A787C-C025-3B90-C3AA-33CD2BDA58BC,Off Scout,GB,Ernie Bennett,Alan Fajardo,invented,exact (wip/staff_1979.csv)
1979,5622C3BB-A51F-E4D0-560E-3E78009FBC56,Off Scout,HOU,Blair Montana,Roger Colter,invented,exact (wip/staff_1979.csv)
1979,FB061B54-FD9D-79B4-0344-52DB6C74FCCA,Off Scout,KC,Thom McKibben,Jocelyn Garsdale,invented,exact (wip/staff_1979.csv)
1979,207AE2B7-B2F8-A80A-0AF0-00302C36FF05,Off Scout,LAR,Preston Martini,Wayne Halstead,invented,exact (wip/staff_1979.csv)
1979,C45C76E2-86B4-B7AA-D90A-75164D0A28C2,Off Scout,MIA,Kim Stanback,Steve Fajardo,invented,exact (wip/staff_1979.csv)
1979,D64F8E44-823A-73B6-F4BE-1F85A726A4FF,Off Scout,MIN,Brooks Vogler,Orville Doheny,invented,exact (wip/staff_1979.csv)
1979,616BC9C0-BFA5-6D67-5BDD-182D9E890B4E,Off Scout,NE,Lee Thrift,Watson Deveraux,invented,exact (wip/staff_1979.csv)
1979,FE59BE04-527C-9CD3-C5BD-C8C11C17C447,Off Scout,NO,Darryl McDaniel,Giff Russell,invented,exact (wip/staff_1979.csv)
1979,5E89F23B-EC12-047A-1B68-4378747B750F,Off Scout,NYG,Joel Cabral,Austin Brightwater,invented,exact (wip/staff_1979.csv)
1979,3B675ECD-9B53-66F2-43B8-F521C2D22C13,Off Scout,NYJ,Rayfield Gaines,Caspian Moore,invented,exact (wip/staff_1979.csv)
1979,29FB914E-B798-7999-2F9C-8874A88B26B7,Off Scout,LV,Dick Key,Darnell Belvoir,invented,exact (wip/staff_1979.csv)
1979,32DB22CC-2323-AAFD-9F66-53F0A2C4AA13,Off Scout,PHI,Rufus Vella,Casey Graham,invented,exact (wip/staff_1979.csv)
1979,F26A7FF2-0796-6F13-E32B-F0A7E0BE1ACD,Off Scout,PIT,Dwaine Jones,Yarrow Quimby,invented,exact (wip/staff_1979.csv)
1979,82A66C9B-DCD1-8C14-8034-F8B9B6DB5093,Off Scout,LAC,Clinton Cosbie,Tyler Stefanski,invented,exact (wip/staff_1979.csv)
1979,D83F2106-4503-E077-293C-9FD544E07485,Off Scout,SEA,Gordy Hover,Malcolm Oakleigh,invented,exact (wip/staff_1979.csv)
1979,A47BE6E8-25E2-E527-CFF8-43AA21DFEAB4,Off Scout,SF,Aaron Fultz,Gene Thistlewood,invented,exact (wip/staff_1979.csv)
1979,58737888-61A1-F62E-EE0E-C00727EC38A4,Off Scout,ARI,Rob McInally,Derrick Clark,invented,exact (wip/staff_1979.csv)
1979,2DA8D323-DFEF-7801-8BA3-B08BD35DAC22,Off Scout,TB,Neal Clancy,Bevan Gilbert,invented,exact (wip/staff_1979.csv)
1979,75485D8A-43C3-BA30-D765-39C6073FBFB3,Off Scout,WAS,Steve Clancy,Edric Ravenel,invented,exact (wip/staff_1979.csv)
1979,91CA8BCB-E746-81EF-CBAA-99CAB960D709,Off Scout,TEN,Derrel Dorsett,Michael Masseur,invented,exact (wip/staff_1979.csv)
1979,89DAEA3F-8082-0FB6-C91D-407F35015088,Off Scout,CAR,Lemar Reynolds,Reggie Engstrand,invented,exact (wip/staff_1979.csv)
1979,C36F1093-F9AA-75C3-9B85-ED31809D29CE,Off Scout,JAX,Warren McKenzie,Lorne Morris,invented,exact (wip/staff_1979.csv)
1979,C2EF1DC4-CA48-DE7D-0C4C-44616A8491D2,Off Scout,IND,Manu Bingham,Matthew Stanfield,invented,exact (wip/staff_1979.csv)
1979,08ED7E5A-B318-0D9D-102A-27EF016EC1E4,Def Scout,ATL,Theo Bethea,Walter Harding,invented,exact (wip/staff_1979.csv)
1979,59148335-FD4A-3149-BC97-1C2C7F800D04,Def Scout,BAL,Wesley Cook,Cameron Ashgrove,invented,exact (wip/staff_1979.csv)
1979,F90D4211-20C2-D19E-1331-4119CD44CBBD,Def Scout,BUF,Marty Steinfort,Lamar Draycott,invented,exact (wip/staff_1979.csv)
1979,E5B39EE4-2873-CFDE-56C6-D8546127DC22,Def Scout,CHI,Roger Shaw,Colin Beaulieu,invented,exact (wip/staff_1979.csv)
1979,9A214CDF-71F4-5B4C-38D7-7801A2475E5D,Def Scout,CIN,Jessie Plunkett,Alan Ferrante,invented,exact (wip/staff_1979.csv)
1979,3E61EFED-952C-683A-3B02-949D613FFD2D,Def Scout,CLE,Don Manning,Bruce Castellano,invented,exact (wip/staff_1979.csv)
1979,43CA1D14-F936-C5AB-0483-F4082E27BBC3,Def Scout,DAL,Burton Hilton,Byron Ontiveros,invented,exact (wip/staff_1979.csv)
1979,09303B94-5E68-87CB-B057-57959023C2CA,Def Scout,DEN,Louie Clayborn,Randy Hunter,invented,exact (wip/staff_1979.csv)
1979,4A702D46-BB0A-1F24-6D90-343D4B436223,Def Scout,DET,Jeff McLaughlin,Watson Quimby,invented,exact (wip/staff_1979.csv)
1979,F5AD168B-1A94-B33A-DA87-2C2D8F4D36F6,Def Scout,GB,Richie Stabler,Dale Doheny,invented,exact (wip/staff_1979.csv)
1979,4AA48C0D-606D-8A02-C1EA-ABC4F500D98E,Def Scout,HOU,Rick Guy,Carl Engstrand,invented,exact (wip/staff_1979.csv)
1979,59B7B537-FFB0-AC6B-A986-11E69581261B,Def Scout,KC,Gary Latimer,Melvin Danforth,invented,exact (wip/staff_1979.csv)
1979,FF5764B3-42BC-8288-BAC9-494E78E7D30B,Def Scout,LAR,Burgess Cooper,Russell Sedgwick,invented,exact (wip/staff_1979.csv)
1979,9C19CC07-8ADA-A9AA-1B80-E20B5014291C,Def Scout,MIA,Roy Lusby,Kirk Holbrook,invented,exact (wip/staff_1979.csv)
1979,C31F61CE-792F-2B2F-494C-16F1B25E4B79,Def Scout,MIN,Elex Patton,Lorne Kowalczyk,invented,exact (wip/staff_1979.csv)
1979,76E0EB9F-1025-9EFA-2354-935FB187AA1D,Def Scout,NE,Reuben Downing,Edric Tillinghast,invented,exact (wip/staff_1979.csv)
1979,194E3225-EDE5-FF89-E96F-3D2994D79438,Def Scout,NO,Stu Justin,Kirk Inchcape,invented,exact (wip/staff_1979.csv)
1979,2ED44729-5F22-A147-DDDB-9D07BE7A7256,Def Scout,NYG,Riley Gofourth,Aldric Fisch,invented,exact (wip/staff_1979.csv)
1979,8303AF41-479C-7446-1521-5A86AC216460,Def Scout,NYJ,Roosevelt Parker,Merrick Eastleigh,invented,exact (wip/staff_1979.csv)
1979,F1BEE024-7B88-7A6E-9952-243DF4EF2405,Def Scout,LV,Jerry Peters,Ricky Vexley,invented,exact (wip/staff_1979.csv)
1979,C1AA1CC9-2A2E-2D34-D4E4-956F9A741468,Def Scout,PHI,Garo Mitchell,Melvin Wojcik,invented,exact (wip/staff_1979.csv)
1979,4085CC5A-9AFC-9C34-EF72-5547F57092E6,Def Scout,PIT,Dexter Burns,Austin Ruffin,invented,exact (wip/staff_1979.csv)
1979,82555492-D3BC-FA86-C5B2-A0468799E035,Def Scout,LAC,Wes Wysocki,Ralph Delgado,invented,exact (wip/staff_1979.csv)
1979,700EE509-C068-0F1F-1EE4-DCACA4760212,Def Scout,SEA,Dana Dunstan,Malcolm Thompson,invented,exact (wip/staff_1979.csv)
1979,93522509-0EFE-CB27-F974-5EADE7FF87E6,Def Scout,SF,Emery Tuiasosopo,James Gatlin,invented,exact (wip/staff_1979.csv)
1979,7522801B-20E0-5DE6-1144-7A40D09A2FF2,Def Scout,ARI,Eddie Merlo,Kyle Ellingson,invented,exact (wip/staff_1979.csv)
1979,7E52997C-195A-CAF0-DE63-111AC0CE0044,Def Scout,TB,D.D. Campfield,Jocelyn Patterson,invented,exact (wip/staff_1979.csv)
1979,1A7A1AC3-382C-B353-DA0D-6E04F375161D,Def Scout,WAS,George Breech,Jocelyn Fenwick,invented,exact (wip/staff_1979.csv)
1979,BA0242A1-A273-0FA1-C543-CEA9B7F35D6F,Def Scout,TEN,Nolan Felton,Brian Baker,invented,exact (wip/staff_1979.csv)
1979,10F7C854-696D-5CEF-306D-EF9962D34201,Def Scout,CAR,Lydell Eckwood,Ronald Williams,invented,exact (wip/staff_1979.csv)
1979,646C81AC-191B-C8B4-6D98-575EE0677979,Def Scout,JAX,Doug Earl,Travis Canales,invented,exact (wip/staff_1979.csv)
1979,3DAE117D-B013-6B2F-D3D0-651EBEF9C2F0,Def Scout,IND,Howie Morton,Rashad Phillips,invented,exact (wip/staff_1979.csv)
1979,987513BE-A2CE-8586-0EDC-EB55FF8A288E,Head Physio,ATL,Eddie Patton,Zedekiah Cardoso,invented,exact (wip/staff_1979.csv)
1979,B421D89C-84FC-70AA-9736-CC994D5B5F09,Head Physio,BAL,Derrick Mendenhall,Britain Roberts,invented,exact (wip/staff_1979.csv)
1979,6C962A93-3E50-DF37-6F0A-FFD33BDEC478,Head Physio,BUF,Mike Webb,John Clark,invented,exact (wip/staff_1979.csv)
1979,EF120F88-C311-6A82-4E2F-F6BDF1DA7FA4,Head Physio,CHI,Johnnie Lunsford,Casey Butler,invented,exact (wip/staff_1979.csv)
1979,90E4C2F0-2493-3641-2766-457A5DF4EC6C,Head Physio,CIN,Abdul McGill,Brad Rockwell,invented,exact (wip/staff_1979.csv)
1979,04D6D8D8-F60F-2BF0-1CE0-DA6BB727DA70,Head Physio,CLE,John Bennett,John Bennett,invented,exact (wip/staff_1979.csv)
1979,70914091-49CC-EDB8-C571-DDBC27646DF0,Head Physio,DAL,Kit Dunstan,Merrick Gilbert,invented,exact (wip/staff_1979.csv)
1979,811D8EE4-4434-3C83-66D1-354853B0A528,Head Physio,DEN,Nathan Carpenter,John Kitchens,invented,exact (wip/staff_1979.csv)
1979,F3FC33DC-5D78-FC16-5C31-2837E0086266,Head Physio,DET,Elvin Leahy,Freddie Vandermeer,invented,exact (wip/staff_1979.csv)
1979,87233901-F45A-E8A2-FB5D-81DE1C9393EA,Head Physio,GB,Charlie Brooks,Otis Green,invented,exact (wip/staff_1979.csv)
1979,26B96AE9-EEAD-C676-03FC-BFD9DF3C4A7A,Head Physio,HOU,Fulton Skladany,Leonard Cranston,invented,exact (wip/staff_1979.csv)
1979,3376FAE4-C462-9513-D3D9-5072EED81B16,Head Physio,KC,Duriel Lambert,Bevan Jerrold,invented,exact (wip/staff_1979.csv)
1979,1936A8EF-B32B-6FC0-3524-BC14E1E6F892,Head Physio,LAR,Kurt Sutherland,Charles Thornbury,invented,exact (wip/staff_1979.csv)
1979,2BEE2EDC-6839-28E8-E049-361E0FC71E0A,Head Physio,MIA,Rubin Austin,Johnny Ingleby,invented,exact (wip/staff_1979.csv)
1979,C129240E-4A66-5E91-40D2-DB34892C8186,Head Physio,MIN,Grady Jordan,Raymond Edwards,invented,exact (wip/staff_1979.csv)
1979,874AA0E7-9C8F-810C-6CC6-5AA83C361A76,Head Physio,NE,Walt Bain,Jimmy Engstrand,invented,exact (wip/staff_1979.csv)
1979,95796136-B457-2D13-2B40-30E16945D58C,Head Physio,NO,Aaron Justin,Richard Russell,invented,exact (wip/staff_1979.csv)
1979,54A4D64C-8ACE-86F4-5918-230DF25694F3,Head Physio,NYG,Cecil Kuehn,Tim Ashgrove,invented,exact (wip/staff_1979.csv)
1979,9955DE3C-3A24-668C-0A67-53925636FCFC,Head Physio,NYJ,Bo Schubert,James Ferrante,invented,exact (wip/staff_1979.csv)
1979,73D44EAF-2C69-D807-BCE5-5EF6BE3B8EFD,Head Physio,LV,Rafael Vogler,Reggie Murphy,invented,exact (wip/staff_1979.csv)
1979,162887DE-6E1F-D1B4-2A98-0F06DAE70C6A,Head Physio,PHI,Franco Cameron,Curtis Ferrante,invented,exact (wip/staff_1979.csv)
1979,02917C76-F567-0BF7-BE13-4BF7E142E8A8,Head Physio,PIT,Duke Bujnoch,Pat Wetherby,invented,exact (wip/staff_1979.csv)
1979,2BBBB38E-81E7-A2B8-BAA6-A12B81A34ABC,Head Physio,LAC,Calvin Raible,Fenwick Ravenel,invented,exact (wip/staff_1979.csv)
1979,F4D869E5-D861-DA85-6B43-D1469221907D,Head Physio,SEA,Alan Hammond,Fred Kettering,invented,exact (wip/staff_1979.csv)
1979,AC83CFAA-829C-CBEC-D16E-8C954928D90A,Head Physio,SF,Ahmad Toomay,Matt Hughes,invented,exact (wip/staff_1979.csv)
1979,2C50C5CC-AF24-C7CF-8C63-75C0857DDF00,Head Physio,ARI,Jay Winston,Greg Gearhart,invented,exact (wip/staff_1979.csv)
1979,A4813711-D0D6-A84F-6A45-F6697791C055,Head Physio,TB,Dexter Bradshaw,Cole Quimby,invented,exact (wip/staff_1979.csv)
1979,185F14D0-ED89-4AAA-551C-A96C1A5D2479,Head Physio,WAS,Leonard Grupp,Tyrone Canales,invented,exact (wip/staff_1979.csv)
1979,36F0CABA-0C7F-63B7-2B83-C9BA0A60A766,Head Physio,TEN,Billy Irons,Frank Nadeau,invented,exact (wip/staff_1979.csv)
1979,6DC80CCC-0827-E9CE-8DC3-59A799EB2D9B,Head Physio,CAR,Lou Farmer,Cliff Baker,invented,exact (wip/staff_1979.csv)
1979,3BC44DD4-2757-BE52-FE3D-7561BB319370,Head Physio,JAX,Darryl Mike-Mayer,Joshua Rockhold,invented,exact (wip/staff_1979.csv)
1979,53FD2505-8EE5-38C4-EF76-FEEFAA8F2A87,Head Physio,IND,Loaird Shiver,Fred Phillips,invented,exact (wip/staff_1979.csv)
1979,0ECB4A08-FECD-EE22-DC56-11FB330B5079,Assistant Physio,ATL,Andy Lewis,Dave Rogers,invented,exact (wip/staff_1979.csv)
1979,DBC8E6F9-9D38-1D1C-7920-FD45C20E8876,Assistant Physio,BAL,Lawrence Lenkaitis,Jason Morris,invented,exact (wip/staff_1979.csv)
1979,5604BA48-97DC-5979-9127-5A8C214B2A68,Assistant Physio,BUF,Jerome Puetz,Charles Carrick,invented,exact (wip/staff_1979.csv)
1979,8AC3CD17-58AA-2C66-6537-F5C29D19B000,Assistant Physio,CHI,Theo Cesare,Jason Rogers,invented,exact (wip/staff_1979.csv)
1979,2A12627C-BFB4-679E-4352-29CFBF007FBD,Assistant Physio,CIN,Lyle Hardeman,Robert Nadeau,invented,exact (wip/staff_1979.csv)
1979,C1F8DC1B-E06D-8E47-C84E-2B74634AA228,Assistant Physio,CLE,John Currier,Frederick Mulcahy,invented,exact (wip/staff_1979.csv)
1979,F8D13CBC-3FA8-9993-2A2E-1B798C9C65AA,Assistant Physio,DAL,Vaughn Carter,Leonard Thistlewood,invented,exact (wip/staff_1979.csv)
1979,2931787B-4C13-8980-AA85-D226ED1A3183,Assistant Physio,DEN,Deac Bolinger,Russell Ashford,invented,exact (wip/staff_1979.csv)
1979,B4760990-88DF-F55A-7988-7BE5ABE1EFB9,Assistant Physio,DET,Arnold McClendon,Steve Thomson,invented,exact (wip/staff_1979.csv)
1979,4EE74BF4-BB2C-E0C5-D6D3-F5C0EACCF490,Assistant Physio,GB,Bernard Montgomery,Charles Rockhold,invented,exact (wip/staff_1979.csv)
1979,EC058C0F-2F74-0F2D-F775-BB18D19C0826,Assistant Physio,HOU,Ezra Barkum,Matthew Northcote,invented,exact (wip/staff_1979.csv)
1979,CFFEB07E-E2E7-7637-0877-8EA0C8CCD427,Assistant Physio,KC,Walt Thrift,Sten Bracewell,invented,exact (wip/staff_1979.csv)
1979,95F0991C-C045-DC43-FB4A-753A83B75468,Assistant Physio,LAR,Douglas McInally,Kell Marchetti,invented,exact (wip/staff_1979.csv)
1979,8C5D1703-F8E7-AE7C-DE18-D28C46E09EF4,Assistant Physio,MIA,Rocky Orvis,Larry Northcote,invented,exact (wip/staff_1979.csv)
1979,0867C06E-7CFA-5B73-CBC9-2A3F830B3C9B,Assistant Physio,MIN,Billy Muckensturm,Dave Trumbull,invented,exact (wip/staff_1979.csv)
1979,3337F6D7-89DD-0896-F2E2-EA645CBB093F,Assistant Physio,NE,Brison Irons,George Price,invented,exact (wip/staff_1979.csv)
1979,AE70C6A7-7D52-2E5C-40A6-FA4054B2602D,Assistant Physio,NO,Will Cornelius,Al Walton,invented,exact (wip/staff_1979.csv)
1979,65AD0532-E7B2-4F6D-8FF1-B524BF057812,Assistant Physio,NYG,Dennis Hogan,Faron Mowbray,invented,exact (wip/staff_1979.csv)
1979,4D8D8708-4E71-6825-3352-84666B19F15C,Assistant Physio,NYJ,Elex Gordon,Max Mockler,invented,exact (wip/staff_1979.csv)
1979,BC709615-615F-5DCE-FE71-BD2203C6B3E1,Assistant Physio,LV,O.J. Fisher,Terrence Idzik,invented,exact (wip/staff_1979.csv)
1979,FD1B8077-E450-4B3D-163D-568E7805BFD8,Assistant Physio,PHI,Norris Kremer,Jack Morgan,invented,exact (wip/staff_1979.csv)
1979,08D44030-C056-1792-F256-E78A43F9CBEA,Assistant Physio,PIT,Bo Joiner,Perrin Brooks,invented,exact (wip/staff_1979.csv)
1979,D87BAD97-962C-6A5B-84AC-A846A2449015,Assistant Physio,LAC,Jerrold Giles,Cliff Quimby,invented,exact (wip/staff_1979.csv)
1979,95B4B5DD-7FC3-FB5F-AE21-6519276B82AC,Assistant Physio,SEA,Greg Kreider,Barry Harris,invented,exact (wip/staff_1979.csv)
1979,80323792-4131-646F-7EED-3E254CE74FAD,Assistant Physio,SF,Kevin Odoms,Barry Price,invented,exact (wip/staff_1979.csv)
1979,49962BED-4C05-F005-E5E2-5D6E4A40C50C,Assistant Physio,ARI,Jay Goode,Frederick Loney,invented,exact (wip/staff_1979.csv)
1979,F75CC5C8-6E1C-051F-606F-72689E81758F,Assistant Physio,TB,Brenard Alexander,Howard Wexler,invented,exact (wip/staff_1979.csv)
1979,D264EF05-555A-F93A-A9B4-A5201A021822,Assistant Physio,WAS,Brooks Seal,Perrin Turner,invented,exact (wip/staff_1979.csv)
1979,6E9F21F0-33C7-236F-2653-EC35553D80A0,Assistant Physio,TEN,Timothy Green,Frank Fenimore,invented,exact (wip/staff_1979.csv)
1979,2BE65FE9-F3BF-76AF-0322-32C3A84DC2F5,Assistant Physio,CAR,Mark Rashad,Ken Stockwell,invented,exact (wip/staff_1979.csv)
1979,17C96350-34F1-77DE-16DB-0BA5B5BFDFAC,Assistant Physio,JAX,Russ Hardy,Isaiah Clark,invented,exact (wip/staff_1979.csv)
1979,080D4DDC-FFA1-3714-1B2B-FF08F2490E51,Assistant Physio,IND,Joseph Pennywell,Malcolm Woodbury,invented,exact (wip/staff_1979.csv)
1979,73502237-2E20-58C1-95B2-AED67E3FAD6F,Head Coach,Free Agent,Paul Brown,Paul Brown,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,4D54A7D4-F715-5249-9446-F04A835DF175,Head Coach,Free Agent,Hank Stram,Hank Stram,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,DC5433B0-59A0-5387-BF5C-02529EFE4303,Head Coach,Free Agent,Bill Johnson,Bill Johnson,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,369A0414-F808-5DC8-B201-2AC267186976,Head Coach,Free Agent,Chuck Fairbanks,Chuck Fairbanks,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,34492487-4A0C-5C1D-9F3C-C86E3206433F,Head Coach,Free Agent,John Ralston,John Ralston,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,40A3F97A-AAA4-57ED-BE6C-32E39B7C2EA9,Head Coach,Free Agent,Mike Holovak,Mike Holovak,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,E08CFE6F-3EAE-589B-91BE-6BFB751B5A8D,Head Coach,Free Agent,Lou Saban,Lou Saban,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,934CD034-4B9A-59CF-A3FB-F0C2927708C5,Head Coach,Free Agent,Charley Winner,Charley Winner,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,74DFF401-E63A-512C-B4D8-7ECCCBA4DB5A,Head Coach,Free Agent,Tommy Hudspeth,Tommy Hudspeth,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,AFA24C09-76FA-5B64-B269-1452BBEDCA68,Head Coach,Free Agent,Rick Forzano,Rick Forzano,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,E990E59E-43BA-588E-AEB2-B8172E42BC8F,Head Coach,Free Agent,Tommy Prothro,Tommy Prothro,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,5CA8A5ED-B425-510D-B5A5-C234F07CFCFA,Head Coach,Free Agent,John North,John North,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,6FEF0398-2B42-5F68-A244-96F2D873909A,Head Coach,Free Agent,Pete McCulley,Pete McCulley,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,8C04958E-4E0A-5ADA-A1C2-A8D364E78A24,Head Coach,Free Agent,Fred O'Connor,Fred O'Connor,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,7C7FEA59-3486-55AA-9E88-1986DA968ABA,Head Coach,Free Agent,Ken Meyer,Ken Meyer,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,216B2587-C78B-58C7-867C-0576D275D886,Head Coach,Free Agent,Tom Bettis,Tom Bettis,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,DE7F4F49-5098-55B1-9643-C68EE58DBA03,Head Coach,Free Agent,Dick Modzelewski,Dick Modzelewski,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,728E017C-C531-5AA0-9F95-DCF985E1B035,Head Coach,Free Agent,Pat Peppler,Pat Peppler,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,9C29DCD3-E40D-5E80-B9CC-9421DDAC8F7A,Head Coach,Free Agent,Lou Holtz,Lou Holtz,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,E7BD7274-D99C-5AEA-9EC8-2067CEE63C0B,Head Coach,Free Agent,Ernie Hefferle,Ernie Hefferle,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,01492D1D-1F01-58E0-99B0-F9107B775F67,Head Coach,Free Agent,Ken Shipp,Ken Shipp,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,90A44F58-EE6E-5B05-9FD6-FE2E0C2993D0,Head Coach,Free Agent,Jim Ringo,Jim Ringo,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,C0CBCCA2-909F-5821-A7C6-819304D13C81,Head Coach,Free Agent,Blanton Collier,Blanton Collier,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,CD898402-21F6-58ED-85A4-DAC9DC59102A,Head Coach,Free Agent,Hamp Pool,Hamp Pool,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,276F6FF4-7AB2-525C-93AC-D82E5F8049D1,Head Coach,Free Agent,Luke Johnsos,Luke Johnsos,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,934F3C5B-30B7-5F6F-95D4-5D5ED0A1B12D,Head Coach,Free Agent,Jim Lee Howell,Jim Lee Howell,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,0C0FDCC9-222E-58D1-87D1-98C09D2A3EB7,Head Coach,Free Agent,Lou Rymkus,Lou Rymkus,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,E0625E5D-1E6F-507B-8D4C-378F8779FAC5,Head Coach,Free Agent,John Rauch,John Rauch,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,DE6A64F6-F3CB-5EF5-A8EE-6354C0F2B0CE,Head Coach,Free Agent,Buddy Parker,Buddy Parker,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,4A87E31D-AD84-57B5-94BF-067267989B43,Head Coach,Free Agent,Al Davis,Al Davis,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,296FA006-1EF5-56D5-ADEE-91899D521D91,Head Coach,Free Agent,Sid Gillman,Sid Gillman,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,32FC0438-230D-5150-A7F4-3BEED88E3E06,Head Coach,Free Agent,Frankie Albert,Frankie Albert,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
1979,DF9B6762-F51C-5410-99E2-595A36993ABD,Head Coach,Free Agent,Joe Schmidt,Joe Schmidt,"sourced (coach pool, PFR)",exact (wip/coach_pool_1979.csv)
